claim_number,age_of_driver,gender,marital_status,safty_rating,annual_income,high_education_ind,address_change_ind,living_status,zip_code,claim_date,claim_day_of_week,accident_site,past_num_of_claims,witness_present_ind,liab_prct,channel,policy_report_filed_ind,claim_est_payout,age_of_vehicle,vehicle_category,vehicle_price,vehicle_color,vehicle_weight,fraud,zipcode,city,state,county,population,population_density,housing_units,occupied_housing_units,median_home_value,median_household_income,land_area_in_sqmi
25520,69,M,1.0,58,57457,0,1,Own,20117,12/4/2016,Sunday,Parking Lot,5,0.0,95,Phone,1,0.0,1,Large,15000.0,gray,16368.30764,0,20117,Middleburg,VA,Loudoun County,2693.0,60.0,1469.0,1168.0,539500.0,103214.0,44.74
8235,33,M,1.0,65,117108,1,1,Rent,20135,7/5/2015,Sunday,Parking Lot,0,1.0,59,Broker,0,757.34,1,Compact,15000.0,silver,24502.99307,0,20135,Bluemont,VA,Clarke County,2834.0,64.0,1349.0,1157.0,363100.0,90083.0,44.56
11023,32,M,1.0,64,67675,1,1,Rent,20104,12/12/2015,Saturday,Parking Lot,0,0.0,43,Broker,0,0.0,3,Compact,67219.39655,gray,20023.10095,0,20104,Dulles,VA,Loudoun County,,,,,,,
14052,37,F,0.0,87,50608,1,1,Rent,20135,4/21/2015,Tuesday,Local,15,0.0,87,Phone,0,2613.37,1,Compact,15000.0,black,25780.645,0,20135,Bluemont,VA,Clarke County,2834.0,64.0,1349.0,1157.0,363100.0,90083.0,44.56
11564,39,M,1.0,77,73384,1,1,Rent,80103,12/21/2015,Monday,Parking Lot,0,0.0,68,Phone,1,1780.17,1,Medium,56471.43422,gray,19885.1114,0,80103,Byers,CO,Arapahoe County,2458.0,9.0,1002.0,902.0,208300.0,62083.0,281.08
11557,28,M,1.0,78,42319,0,0,Rent,15012,9/19/2015,Saturday,Local,6,0.0,77,Online,1,2804.22,3,Large,39210.75943,gray,5073.760135,0,15012,Belle Vernon,PA,Westmoreland County,15905.0,474.0,7326.0,6743.0,120400.0,51884.0,33.55
20784,76,M,1.0,90,31776,1,1,Own,85067,12/9/2016,Friday,Parking Lot,13,0.0,25,Broker,1,1952.34,1,Medium,21373.67689,other,39075.80505,0,85067,Phoenix,AZ,Maricopa County,,,,,,,
16354,63,M,1.0,89,30147,1,1,Own,15010,6/22/2015,Monday,Local,0,1.0,60,Broker,0,0.0,1,Large,15000.0,gray,6156.940506,0,15010,Beaver Falls,PA,Beaver County,28425.0,568.0,12787.0,11611.0,113600.0,47993.0,50.03
21637,59,M,1.0,84,60938,1,1,Own,15024,7/9/2016,Saturday,Local,1,1.0,66,Broker,0,4039.14,1,Medium,15000.0,white,27303.22286,0,15024,Cheswick,PA,Allegheny County,9029.0,540.0,3924.0,3691.0,118200.0,53686.0,16.73
12,45,F,0.0,86,101966,0,1,Own,15024,3/31/2015,Tuesday,Parking Lot,0,0.0,3,Broker,0,0.0,1,Compact,15000.0,black,23206.50804,0,15024,Cheswick,PA,Allegheny County,9029.0,540.0,3924.0,3691.0,118200.0,53686.0,16.73
4761,35,M,1.0,55,89559,1,1,Own,80104,6/5/2015,Friday,Local,0,1.0,99,Phone,1,0.0,1,Large,51132.12102,white,28467.60609,0,80104,Castle Rock,CO,Douglas County,27588.0,356.0,10470.0,9867.0,256700.0,81017.0,77.58
1178,54,F,1.0,60,69376,0,0,Rent,20110,12/8/2015,Tuesday,Highway,5,0.0,71,Broker,1,0.0,1,Compact,15000.0,silver,9448.346103,0,20110,Manassas,VA,Manassas city,43876.0,3475.0,14714.0,14053.0,253500.0,75584.0,12.63
26524,43,M,1.0,71,73062,1,1,Rent,50036,8/15/2015,Saturday,Parking Lot,0,0.0,50,Broker,0,0.0,1,Compact,15000.0,red,38936.68891,0,50036,Boone,IA,Boone County,16287.0,84.0,7459.0,6804.0,118300.0,49792.0,194.01
10694,44,F,0.0,74,78474,0,0,Own,85003,5/7/2016,Saturday,Parking Lot,10,0.0,0,Phone,0,0.0,1,Medium,15000.0,other,19499.67816,0,85003,Phoenix,AZ,Maricopa County,9369.0,5061.0,4910.0,3900.0,260500.0,36390.0,1.85
2864,24,F,0.0,92,98177,1,1,Rent,80003,9/10/2016,Saturday,Local,7,1.0,11,Phone,1,0.0,6,Medium,15000.0,blue,23733.22183,0,80003,Arvada,CO,Jefferson County,35384.0,5193.0,14248.0,13672.0,206900.0,54688.0,6.81
6472,49,M,1.0,88,70070,1,0,Own,15046,3/27/2016,Sunday,Highway,0,0.0,19,Broker,1,0.0,1,Medium,15000.0,white,15716.2618,0,15046,Crescent,PA,Allegheny County,2640.0,1259.0,1131.0,1067.0,124200.0,56071.0,2.1
22613,48,M,1.0,79,109523,1,1,Own,15012,7/13/2016,Wednesday,Highway,1,0.0,28,Phone,0,2382.86,1,Medium,15000.0,red,22080.23535,0,15012,Belle Vernon,PA,Westmoreland County,15905.0,474.0,7326.0,6743.0,120400.0,51884.0,33.55
9219,40,F,1.0,78,65691,1,1,Rent,20153,8/11/2015,Tuesday,Parking Lot,0,0.0,0,Phone,0,0.0,4,Large,15000.0,silver,17012.26364,0,20153,Chantilly,VA,Fairfax County,,,,,,,
12041,45,M,0.0,58,83699,1,1,Own,80002,3/18/2016,Friday,Local,4,0.0,49,Broker,0,8254.91,1,Compact,15000.0,other,7200.379984,1,80002,Arvada,CO,Jefferson County,18020.0,2929.0,8365.0,7892.0,200000.0,50425.0,6.15
2990,40,M,0.0,81,46890,1,0,Own,50023,6/4/2016,Saturday,Parking Lot,0,0.0,72,Broker,0,8190.23,3,Medium,15000.0,red,18991.62675,0,50023,Ankeny,IA,Polk County,27986.0,1264.0,10847.0,10289.0,179500.0,76270.0,22.14
25538,53,M,0.0,66,97055,0,1,Own,80046,9/5/2015,Saturday,Local,0,1.0,90,Broker,1,0.0,1,Medium,22884.35468,other,7719.149001,0,80046,Aurora,CO,Arapahoe County,,,,,,,
23502,44,F,1.0,50,55031,0,1,Own,85024,1/7/2016,Thursday,Parking Lot,4,1.0,49,Broker,0,0.0,3,Compact,46485.94426,other,44653.94636,0,85024,Phoenix,AZ,Maricopa County,22898.0,813.0,10131.0,9452.0,189100.0,64776.0,28.18
11208,26,M,1.0,85,69627,0,0,Rent,15022,1/30/2016,Saturday,Highway,0,0.0,66,Online,1,4898.64,15,Medium,15000.0,silver,29084.97747,1,15022,Charleroi,PA,Washington County,10340.0,573.0,5391.0,4641.0,85600.0,40956.0,18.06
7011,37,F,1.0,62,39557,1,1,Rent,85034,9/12/2016,Monday,Local,0,1.0,100,Broker,0,0.0,1,Compact,15000.0,silver,21738.89779,0,85034,Phoenix,AZ,Maricopa County,5582.0,489.0,2062.0,1629.0,123000.0,19509.0,11.42
11531,50,F,0.0,71,100394,1,0,Own,80016,8/28/2015,Friday,Local,9,1.0,45,Broker,1,0.0,1,Compact,15000.0,other,38633.52744,0,80016,Aurora,CO,Arapahoe County,41219.0,877.0,15602.0,14607.0,372400.0,101280.0,47.0
14438,47,F,1.0,79,100189,0,1,Own,50054,8/26/2015,Wednesday,Local,0,0.0,0,Broker,0,0.0,6,Large,44068.29706,white,14140.01088,0,50054,Colfax,IA,Jasper County,3356.0,57.0,1428.0,1322.0,94800.0,46802.0,58.42
22444,34,M,1.0,79,56112,1,0,Rent,80007,9/20/2015,Sunday,Parking Lot,3,1.0,90,Broker,1,0.0,3,Medium,44246.85195,other,31289.60402,0,80007,Arvada,CO,Jefferson County,7262.0,283.0,2640.0,2567.0,455500.0,120202.0,25.66
8928,57,F,1.0,67,45436,0,0,Own,20132,9/4/2015,Friday,Local,9,0.0,92,Phone,1,628.53,1,Large,15000.0,silver,26904.76586,0,20132,Purcellville,VA,Loudoun County,15900.0,192.0,5466.0,5154.0,470800.0,129180.0,82.91
12593,56,F,1.0,66,86994,0,0,Own,50003,10/4/2015,Sunday,Local,0,0.0,50,Broker,1,14923.07,1,Medium,67364.76164,blue,11375.15715,0,50003,Adel,IA,Dallas County,6594.0,58.0,2707.0,2549.0,192200.0,65588.0,114.39
17825,43,F,1.0,64,60395,1,1,Rent,85048,10/8/2015,Thursday,Local,0,0.0,50,Broker,0,0.0,6,Medium,60224.51253,red,17533.38027,0,85048,Phoenix,AZ,Maricopa County,33449.0,1693.0,13632.0,12613.0,303600.0,93878.0,19.75
29620,61,M,0.0,88,31446,1,1,Own,85018,9/10/2015,Thursday,Highway,0,0.0,73,Broker,1,1467.8,8,Medium,22121.22283,silver,40406.4391,0,85018,Phoenix,AZ,Maricopa County,36065.0,3245.0,19231.0,16763.0,344900.0,52389.0,11.11
2876,60,M,1.0,48,72524,1,1,Own,20109,10/29/2016,Saturday,Parking Lot,0,0.0,34,Phone,0,0.0,1,Compact,15000.0,gray,6890.754898,0,20109,Manassas,VA,Prince William County,37265.0,1819.0,13584.0,12852.0,230000.0,65017.0,20.49
12179,47,M,1.0,33,112418,1,1,Rent,20156,4/30/2015,Thursday,Local,0,0.0,16,Broker,1,72.56,5,Compact,32071.85655,blue,15857.75793,0,20156,Gainesville,VA,Prince William County,,,,,,,
9109,44,F,1.0,90,107124,1,1,Rent,85031,9/2/2015,Wednesday,Local,0,0.0,97,Broker,1,259.48,1,Large,20208.8396,other,27823.2754,0,85031,Phoenix,AZ,Maricopa County,30493.0,7520.0,8716.0,7612.0,67200.0,26187.0,4.05
2191,55,F,0.0,64,99516,0,0,Own,80042,2/5/2015,Thursday,Highway,0,1.0,100,Broker,1,1428.08,1,Compact,46037.68996,red,22473.01551,0,80042,Aurora,CO,Arapahoe County,,,,,,,
28158,46,F,1.0,60,58855,1,0,Rent,80110,6/26/2016,Sunday,Highway,0,0.0,63,Broker,1,0.0,1,Compact,42483.86026,red,38447.22744,1,80110,Englewood,CO,Arapahoe County,20867.0,3298.0,9483.0,8776.0,186700.0,41793.0,6.33
23617,47,F,1.0,47,59390,0,1,Own,85053,7/10/2015,Friday,Local,0,1.0,39,Phone,1,0.0,1,Compact,26586.98481,blue,7403.591798,0,85053,Phoenix,AZ,Maricopa County,28480.0,5467.0,11898.0,10854.0,129800.0,48280.0,5.21
3727,56,M,1.0,62,121818,1,1,Rent,15052,1/1/2015,Thursday,Highway,0,1.0,34,Broker,0,2917.51,1,Compact,52126.1445,silver,25590.50179,0,15052,Industry,PA,Beaver County,3483.0,200.0,1507.0,1409.0,102000.0,53333.0,17.44
19157,45,F,1.0,76,93022,1,1,Own,15035,4/25/2015,Saturday,Highway,8,0.0,76,Phone,0,5681.32,1,Large,50907.17011,white,34504.50126,0,15035,East Mc Keesport,PA,Allegheny County,2129.0,5131.0,1155.0,1007.0,70500.0,40104.0,0.41
26201,47,M,1.0,51,110821,1,1,Own,50033,11/28/2015,Saturday,Parking Lot,7,0.0,83,Broker,0,0.0,1,Large,15000.0,black,27569.29642,0,50033,Bevington,IA,Madison County,44.0,395.0,20.0,20.0,80800.0,76042.0,0.11
16839,28,M,1.0,23,39539,0,1,Rent,15038,6/18/2016,Saturday,Parking Lot,0,1.0,88,Online,0,3548.06,5,Large,34619.25379,other,16917.4841,0,15038,Elrama,PA,Washington County,325.0,743.0,158.0,142.0,80800.0,26758.0,0.44
9014,30,F,0.0,95,90956,1,1,Own,80102,11/3/2015,Tuesday,Local,0,0.0,100,Phone,1,13550.93,1,Large,25955.68613,black,19412.02628,0,80102,Bennett,CO,Adams County,5514.0,19.0,2084.0,1937.0,244300.0,62723.0,296.98
8190,37,F,1.0,79,87376,1,0,Own,80033,4/29/2016,Friday,Local,13,1.0,41,Phone,1,1279.48,3,Medium,15000.0,gray,18517.98762,0,80033,Wheat Ridge,CO,Jefferson County,23969.0,2894.0,11817.0,11134.0,235000.0,47841.0,8.28
1368,33,M,1.0,69,67998,1,1,Own,50020,12/28/2015,Monday,Highway,0,1.0,100,Broker,1,0.0,4,Compact,64310.31118,black,4743.737566,0,50020,Anita,IA,Cass County,1407.0,15.0,684.0,603.0,78900.0,47143.0,95.83
3713,48,M,0.0,83,113565,0,1,Rent,15010,5/22/2016,Sunday,Highway,0,0.0,60,Phone,0,3820.04,1,Medium,28997.28239,blue,26861.90434,0,15010,Beaver Falls,PA,Beaver County,28425.0,568.0,12787.0,11611.0,113600.0,47993.0,50.03
5451,49,F,0.0,18,75182,0,1,Own,50055,6/5/2015,Friday,Local,9,1.0,38,Online,1,0.0,1,Compact,15000.0,silver,32957.24482,0,50055,Collins,IA,Story County,913.0,19.0,408.0,370.0,147700.0,63920.0,48.67
17773,33,F,1.0,37,101055,0,0,Own,80014,11/10/2016,Thursday,Parking Lot,0,1.0,50,Broker,1,0.0,1,Compact,68470.82359,gray,14690.60026,0,80014,Aurora,CO,Arapahoe County,36710.0,5201.0,18960.0,17459.0,174200.0,46073.0,7.06
25427,49,M,1.0,88,49673,0,0,Rent,80033,9/14/2015,Monday,Highway,0,0.0,15,Phone,1,0.0,16,Large,27274.07562,silver,22249.7064,0,80033,Wheat Ridge,CO,Jefferson County,23969.0,2894.0,11817.0,11134.0,235000.0,47841.0,8.28
15639,32,F,0.0,81,112369,0,0,Rent,15012,6/19/2016,Sunday,Parking Lot,0,1.0,1,Online,1,4433.53,1,Large,45356.28858,other,32046.3391,1,15012,Belle Vernon,PA,Westmoreland County,15905.0,474.0,7326.0,6743.0,120400.0,51884.0,33.55
1001,43,M,0.0,84,83215,0,0,Own,20103,3/15/2015,Sunday,Local,0,1.0,49,Broker,1,0.0,1,Medium,26568.80752,blue,20977.572,1,20103,Dulles,VA,Loudoun County,,,,,,,
7762,32,M,1.0,59,59838,0,0,Own,50001,12/19/2015,Saturday,Parking Lot,0,0.0,32,Broker,1,0.0,1,Medium,21563.40261,black,17490.04547,0,50001,Ackworth,IA,Warren County,680.0,28.0,289.0,252.0,157000.0,46908.0,23.99
3554,46,M,1.0,68,54562,1,1,Own,50014,1/24/2015,Saturday,Local,1,0.0,50,Broker,1,0.0,1,Medium,15000.0,other,47661.92847,0,50014,Ames,IA,Story County,28094.0,503.0,11868.0,11385.0,212500.0,37661.0,55.88
4115,42,F,0.0,85,113490,1,1,Own,20108,8/5/2016,Friday,Local,0,0.0,50,Phone,1,0.0,1,Compact,45241.32223,other,53687.63205,1,20108,Manassas,VA,Manassas City,,,,,,,
26214,64,M,1.0,76,85351,0,0,Rent,85035,1/5/2016,Tuesday,Local,0,0.0,2,Broker,0,10451.58,8,Medium,57257.10987,blue,43197.52427,0,85035,Phoenix,AZ,Maricopa County,47486.0,8311.0,14961.0,12592.0,71200.0,31645.0,5.71
1668,48,F,0.0,40,75900,1,0,Own,50021,6/14/2016,Tuesday,Parking Lot,0,0.0,35,Phone,1,0.0,8,Medium,15486.67719,silver,29130.11616,0,50021,Ankeny,IA,Polk County,21595.0,839.0,9017.0,8627.0,171500.0,73377.0,25.75
3174,42,M,1.0,75,30457,0,1,Own,80002,5/6/2016,Friday,Highway,17,0.0,33,Broker,1,0.0,1,Large,15000.0,silver,36552.345,0,80002,Arvada,CO,Jefferson County,18020.0,2929.0,8365.0,7892.0,200000.0,50425.0,6.15
15741,55,M,1.0,77,42842,1,1,Rent,50035,8/5/2016,Friday,Parking Lot,4,0.0,27,Broker,0,0.0,1,Compact,15000.0,other,12246.68848,0,50035,Bondurant,IA,Polk County,5387.0,119.0,1958.0,1883.0,166600.0,62389.0,45.09
25924,58,F,1.0,62,90547,1,1,Own,85023,6/24/2016,Friday,Local,0,1.0,1,Phone,1,0.0,4,Compact,15000.0,blue,26137.67722,0,85023,Phoenix,AZ,Maricopa County,31274.0,4279.0,13690.0,12451.0,153500.0,47200.0,7.31
29101,49,F,1.0,61,67633,1,1,Own,85008,2/18/2016,Thursday,Highway,0,0.0,100,Broker,1,0.0,1,Large,50377.17922,silver,15910.48809,0,85008,Phoenix,AZ,Maricopa County,56145.0,5364.0,23282.0,19676.0,109100.0,32109.0,10.47
489,33,M,1.0,91,79055,1,1,Rent,20104,9/21/2016,Wednesday,Highway,0,0.0,17,Broker,1,8794.0,1,Compact,15000.0,black,30262.15239,0,20104,Dulles,VA,Loudoun County,,,,,,,
19615,56,M,0.0,20,46952,0,1,Own,85035,7/17/2015,Friday,Parking Lot,0,0.0,2,Broker,0,0.0,4,Medium,15000.0,gray,16020.39579,0,85035,Phoenix,AZ,Maricopa County,47486.0,8311.0,14961.0,12592.0,71200.0,31645.0,5.71
20213,54,M,0.0,88,95803,1,0,Own,20160,10/6/2016,Thursday,Highway,0,0.0,14,Phone,0,497.73,1,Compact,38397.59786,gray,44514.78667,0,20160,Lincoln,VA,Loudoun County,,,,,,,
27209,31,F,1.0,56,98789,1,0,Rent,20129,3/6/2015,Friday,Highway,0,1.0,98,Broker,1,0.0,1,Compact,41394.85775,other,27493.84549,0,20129,Paeonian Springs,VA,Loudoun County,618.0,192.0,216.0,193.0,813700.0,180481.0,3.21
27931,55,F,1.0,82,117857,1,0,Own,50026,12/28/2016,Wednesday,Highway,0,0.0,66,Phone,0,0.0,13,Compact,26464.32896,other,18272.12182,0,50026,Bagley,IA,Guthrie County,584.0,11.0,285.0,246.0,61300.0,34063.0,55.16
12976,43,M,1.0,76,39329,1,1,Rent,15051,11/26/2015,Thursday,Highway,8,1.0,54,Broker,1,0.0,12,Medium,53133.1878,black,10081.40692,0,15051,Indianola,PA,Allegheny County,461.0,557.0,246.0,224.0,71300.0,51023.0,0.83
21593,52,M,1.0,52,77098,1,0,Rent,50048,1/24/2016,Sunday,Highway,0,0.0,92,Phone,0,0.0,5,Large,45863.35194,silver,35715.90602,0,50048,Casey,IA,Guthrie County,861.0,10.0,423.0,347.0,78200.0,49722.0,87.37
7849,38,M,1.0,57,124496,0,1,Own,15060,4/13/2015,Monday,Local,2,1.0,35,Phone,0,0.0,20,Compact,86312.38726,gray,37944.29493,0,15060,Midway,PA,Washington County,790.0,2408.0,353.0,319.0,95700.0,51442.0,0.33
5705,66,F,1.0,75,37281,0,0,Rent,85071,4/27/2016,Wednesday,Highway,9,0.0,11,Online,1,0.0,1,Large,15000.0,red,32763.39583,0,85071,Phoenix,AZ,Maricopa County,,,,,,,
29471,54,F,1.0,75,103743,1,0,Own,20152,7/26/2016,Tuesday,Highway,4,0.0,0,Broker,1,5095.24,1,Compact,46656.07974,silver,38208.45387,0,20152,Chantilly,VA,Loudoun County,24946.0,1002.0,7876.0,7624.0,517000.0,144250.0,24.89
8134,56,F,1.0,86,97641,1,1,Rent,15021,7/1/2016,Friday,Parking Lot,1,1.0,8,Broker,1,858.79,1,Medium,65934.51338,gray,9780.137494,0,15021,Burgettstown,PA,Washington County,7352.0,80.0,3294.0,3018.0,112600.0,51824.0,91.52
17088,25,M,0.0,78,122370,1,0,Rent,80005,6/24/2016,Friday,Local,0,1.0,1,Online,1,7715.62,4,Compact,15000.0,blue,19850.74471,0,80005,Arvada,CO,Jefferson County,25553.0,2248.0,10342.0,10066.0,277700.0,84501.0,11.37
5106,35,F,1.0,85,53040,0,1,Own,85023,7/3/2016,Sunday,Local,0,0.0,100,Broker,1,0.0,1,Medium,15000.0,gray,12921.71078,1,85023,Phoenix,AZ,Maricopa County,31274.0,4279.0,13690.0,12451.0,153500.0,47200.0,7.31
28311,57,F,1.0,79,31184,1,0,Own,15035,4/20/2015,Monday,Highway,1,0.0,74,Broker,1,0.0,1,Compact,18212.0233,white,21281.58505,0,15035,East Mc Keesport,PA,Allegheny County,2129.0,5131.0,1155.0,1007.0,70500.0,40104.0,0.41
3292,41,F,0.0,73,54956,1,1,Own,85012,9/12/2015,Saturday,Local,0,0.0,50,Broker,0,147.95,1,Large,45883.72722,gray,10799.39466,1,85012,Phoenix,AZ,Maricopa County,6390.0,2912.0,3804.0,3139.0,379200.0,49226.0,2.19
8126,37,M,1.0,78,71210,1,1,Rent,85023,12/11/2015,Friday,Local,0,1.0,4,Phone,1,3756.5,1,Compact,85762.13288,white,30551.59685,0,85023,Phoenix,AZ,Maricopa County,31274.0,4279.0,13690.0,12451.0,153500.0,47200.0,7.31
11866,50,F,0.0,78,51567,1,0,Own,15025,11/5/2015,Thursday,Local,12,0.0,15,Broker,1,0.0,5,Compact,21286.26425,silver,16847.23526,0,15025,Clairton,PA,Allegheny County,15944.0,963.0,7814.0,6830.0,102200.0,49548.0,16.56
26985,36,M,0.0,93,104595,1,0,Own,20148,7/13/2015,Monday,Local,0,0.0,58,Broker,0,0.0,1,Large,20151.73368,other,11796.88285,0,20148,Ashburn,VA,Loudoun County,28310.0,1739.0,9170.0,8806.0,536000.0,161433.0,16.28
13381,41,F,1.0,58,90750,0,0,Own,20135,11/28/2015,Saturday,Local,1,0.0,73,Broker,0,0.0,7,Large,42265.17532,black,5713.055029,1,20135,Bluemont,VA,Clarke County,2834.0,64.0,1349.0,1157.0,363100.0,90083.0,44.56
9520,36,F,1.0,82,51145,0,1,Rent,20112,9/11/2016,Sunday,Local,2,0.0,99,Broker,0,5685.67,3,Compact,15000.0,black,10902.92102,1,20112,Manassas,VA,Prince William County,25833.0,661.0,8448.0,8169.0,421200.0,139902.0,39.1
29457,50,F,1.0,75,80656,1,0,Own,85017,9/12/2015,Saturday,Parking Lot,8,0.0,95,Phone,1,0.0,1,Compact,47322.45438,black,25978.74088,0,85017,Phoenix,AZ,Maricopa County,38872.0,7415.0,13883.0,11339.0,72000.0,27782.0,5.24
13966,40,M,1.0,89,64345,1,1,Own,80025,1/1/2015,Thursday,Local,0,0.0,50,Phone,0,0.0,12,Compact,37057.26898,black,15020.61483,0,80025,Eldorado Springs,CO,Boulder County,253.0,22.0,152.0,128.0,519200.0,121875.0,11.69
14288,21,F,1.0,69,95428,0,1,Rent,85023,4/19/2016,Tuesday,Local,0,0.0,50,Online,1,4294.24,7,Medium,22486.91425,black,13241.96471,1,85023,Phoenix,AZ,Maricopa County,31274.0,4279.0,13690.0,12451.0,153500.0,47200.0,7.31
13599,49,F,0.0,47,34882,1,0,Own,20101,3/25/2016,Friday,Highway,6,0.0,80,Phone,0,992.07,1,Large,15000.0,gray,11334.04368,0,20101,Dulles,VA,Loudoun County,,,,,,,
28509,37,F,1.0,81,49814,0,0,Rent,85012,4/20/2015,Monday,Parking Lot,0,0.0,85,Phone,0,1629.5,3,Compact,15000.0,other,11347.60886,0,85012,Phoenix,AZ,Maricopa County,6390.0,2912.0,3804.0,3139.0,379200.0,49226.0,2.19
21294,45,M,1.0,85,80090,0,1,Rent,85004,1/18/2015,Sunday,Highway,0,0.0,94,Phone,1,9407.13,4,Large,15000.0,silver,25140.11621,0,85004,Phoenix,AZ,Maricopa County,4965.0,2434.0,2804.0,2195.0,205200.0,26008.0,2.04
4441,50,F,1.0,87,113050,0,0,Rent,15053,6/18/2016,Saturday,Local,6,0.0,13,Broker,1,0.0,1,Compact,15000.0,blue,18227.44065,0,15053,Joffre,PA,Washington County,154.0,1753.0,70.0,65.0,86000.0,32857.0,0.09
10056,52,F,0.0,83,60033,1,1,Own,80012,12/7/2015,Monday,Highway,0,0.0,31,Phone,1,0.0,1,Compact,15000.0,black,6062.452647,0,80012,Aurora,CO,Arapahoe County,46665.0,6010.0,19634.0,18115.0,163300.0,40989.0,7.76
17371,43,M,1.0,66,105786,1,0,Rent,15003,5/19/2016,Thursday,Local,5,1.0,5,Broker,0,6499.06,6,Medium,58189.64073,silver,9809.22116,0,15003,Ambridge,PA,Beaver County,11861.0,1816.0,6199.0,5349.0,81300.0,35798.0,6.53
29260,39,M,0.0,91,101782,0,1,Own,80012,6/20/2015,Saturday,Parking Lot,0,0.0,80,Broker,0,0.0,1,Compact,29944.91709,silver,39613.85761,0,80012,Aurora,CO,Arapahoe County,46665.0,6010.0,19634.0,18115.0,163300.0,40989.0,7.76
28855,43,M,0.0,88,104846,1,0,Own,80025,6/21/2016,Tuesday,Local,0,0.0,2,Phone,0,8116.53,1,Compact,56505.4125,white,18989.02456,0,80025,Eldorado Springs,CO,Boulder County,253.0,22.0,152.0,128.0,519200.0,121875.0,11.69
29086,22,M,1.0,64,116436,0,1,Rent,50052,10/28/2016,Friday,Parking Lot,0,0.0,49,Broker,1,0.0,1,Medium,15000.0,gray,20071.03636,0,50052,Clio,IA,Wayne County,138.0,7.0,78.0,65.0,43600.0,49375.0,19.64
24090,48,M,1.0,85,33247,0,1,Rent,85075,9/18/2016,Sunday,Local,0,1.0,28,Broker,0,448.17,9,Medium,61709.66753,gray,16149.68764,1,85075,Phoenix,AZ,Maricopa County,,,,,,,
15505,79,M,1.0,68,58637,0,1,Rent,20144,9/8/2015,Tuesday,Highway,3,0.0,0,Phone,0,6267.18,1,Compact,29775.89377,red,34987.35223,1,20144,Delaplane,VA,Fauquier County,1012.0,25.0,496.0,403.0,795100.0,115667.0,40.21
22642,47,M,0.0,84,53904,0,1,Own,85036,4/22/2016,Friday,Local,0,1.0,0,Broker,0,0.0,1,Compact,33844.91598,silver,24445.22262,0,85036,Phoenix,AZ,Maricopa County,,,,,,,
22474,36,F,1.0,79,88752,1,0,Own,15028,3/21/2015,Saturday,Local,0,0.0,56,Phone,1,0.0,1,Compact,51594.07657,black,10109.40842,1,15028,Coulters,PA,Allegheny County,142.0,711.0,64.0,63.0,63300.0,52500.0,0.2
27051,58,F,0.0,87,118028,1,1,Own,20158,3/27/2015,Friday,Local,8,0.0,7,Phone,1,0.0,5,Large,65803.00364,red,27666.3455,0,20158,Hamilton,VA,Loudoun County,4288.0,295.0,1588.0,1520.0,490000.0,120991.0,14.55
15578,48,M,1.0,88,42715,0,0,Own,15001,10/8/2016,Saturday,Highway,7,0.0,66,Online,1,0.0,2,Large,67268.11563,gray,9416.05823,1,15001,Aliquippa,PA,Beaver County,31964.0,532.0,14820.0,13404.0,111200.0,51424.0,60.05
5239,64,M,1.0,73,52026,0,0,Own,50054,8/13/2015,Thursday,Highway,0,1.0,78,Broker,1,0.0,8,Compact,15000.0,blue,8700.478454,1,50054,Colfax,IA,Jasper County,3356.0,57.0,1428.0,1322.0,94800.0,46802.0,58.42
14647,35,F,1.0,71,95427,1,0,Rent,50051,7/29/2016,Friday,Parking Lot,11,0.0,7,Online,1,0.0,1,Medium,20428.18887,black,11279.98705,0,50051,Clemons,IA,Marshall County,283.0,11.0,134.0,117.0,74200.0,68636.0,25.55
15553,54,M,0.0,67,102054,1,1,Own,15043,4/2/2015,Thursday,Highway,9,1.0,99,Broker,1,0.0,1,Medium,31984.88222,other,29048.23692,0,15043,Georgetown,PA,Beaver County,2458.0,75.0,953.0,900.0,147700.0,65625.0,32.71
17583,35,F,0.0,79,68856,1,0,Own,15010,5/9/2015,Saturday,Parking Lot,13,0.0,82,Broker,1,0.0,7,Medium,23512.90091,black,29681.10481,0,15010,Beaver Falls,PA,Beaver County,28425.0,568.0,12787.0,11611.0,113600.0,47993.0,50.03
12374,32,F,1.0,78,124015,1,1,Own,80016,4/7/2016,Thursday,Parking Lot,9,0.0,82,Phone,0,0.0,8,Compact,47541.94376,blue,19786.77732,0,80016,Aurora,CO,Arapahoe County,41219.0,877.0,15602.0,14607.0,372400.0,101280.0,47.0
26095,36,M,0.0,70,79417,1,1,Own,50025,7/16/2015,Thursday,Local,0,0.0,64,Broker,0,0.0,3,Compact,36019.00824,red,10132.81692,0,50025,Audubon,IA,Audubon County,3325.0,17.0,1630.0,1421.0,68300.0,49457.0,195.92
28594,30,F,0.0,76,32482,0,0,Own,20119,5/9/2015,Saturday,Parking Lot,0,1.0,0,Broker,1,3795.01,8,Large,39007.96883,gray,9201.539278,0,20119,Catlett,VA,Fauquier County,3946.0,62.0,1515.0,1399.0,341500.0,111339.0,63.86
13670,72,F,1.0,81,76696,0,1,Own,85044,4/19/2016,Tuesday,Parking Lot,0,0.0,18,Broker,0,770.16,1,Medium,15000.0,red,45562.87437,0,85044,Phoenix,AZ,Maricopa County,37993.0,2630.0,18246.0,16978.0,214100.0,66416.0,14.45
